"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"3936","*****","0500000US40045","Ellis County, Oklahoma"
"61555","*****","0500000US40047","Garfield County, Oklahoma"
"27789","*****","0500000US40049","Garvin County, Oklahoma"
"55315","*****","0500000US40051","Grady County, Oklahoma"
"4369","*****","0500000US40053","Grant County, Oklahoma"
"5790","*****","0500000US40055","Greer County, Oklahoma"
"2663","*****","0500000US40057","Harmon County, Oklahoma"
"3730","*****","0500000US40059","Harper County, Oklahoma"
"12688","*****","0500000US40061","Haskell County, Oklahoma"
"13265","*****","0500000US40063","Hughes County, Oklahoma"
"24808","*****","0500000US40065","Jackson County, Oklahoma"
"6084","*****","0500000US40067","Jefferson County, Oklahoma"
"11028","*****","0500000US40069","Johnston County, Oklahoma"
"44074","*****","0500000US40071","Kay County, Oklahoma"
"15811","*****","0500000US40073","Kingfisher County, Oklahoma"
"8816","*****","0500000US40075","Kiowa County, Oklahoma"
"10239","*****","0500000US40077","Latimer County, Oklahoma"
"49999","*****","0500000US40079","Le Flore County, Oklahoma"
"34936","*****","0500000US40081","Lincoln County, Oklahoma"
"47401","*****","0500000US40083","Logan County, Oklahoma"
"10128","*****","0500000US40085","Love County, Oklahoma"
"39921","*****","0500000US40087","McClain County, Oklahoma"
"32913","*****","0500000US40089","McCurtain County, Oklahoma"
"19677","*****","0500000US40091","McIntosh County, Oklahoma"
"7654","*****","0500000US40093","Major County, Oklahoma"
"16688","*****","0500000US40095","Marshall County, Oklahoma"
"41098","*****","0500000US40097","Mayes County, Oklahoma"
"13972","*****","0500000US40099","Murray County, Oklahoma"
"68451","*****","0500000US40101","Muskogee County, Oklahoma"
"11263","*****","0500000US40103","Noble County, Oklahoma"
"10243","*****","0500000US40105","Nowata County, Oklahoma"
"11987","*****","0500000US40107","Okfuskee County, Oklahoma"
"792668","*****","0500000US40109","Oklahoma County, Oklahoma"
"38553","*****","0500000US40111","Okmulgee County, Oklahoma"
"47074","*****","0500000US40113","Osage County, Oklahoma"
"31283","*****","0500000US40115","Ottawa County, Oklahoma"
"16402","*****","0500000US40117","Pawnee County, Oklahoma"
"81912","*****","0500000US40119","Payne County, Oklahoma"
"43955","*****","0500000US40121","Pittsburg County, Oklahoma"
"38385","*****","0500000US40123","Pontotoc County, Oklahoma"
"72511","*****","0500000US40125","Pottawatomie County, Oklahoma"
"11055","*****","0500000US40127","Pushmataha County, Oklahoma"
"3635","*****","0500000US40129","Roger Mills County, Oklahoma"
"92052","*****","0500000US40131","Rogers County, Oklahoma"
"24624","*****","0500000US40133","Seminole County, Oklahoma"
"41687","*****","0500000US40135","Sequoyah County, Oklahoma"
"43401","*****","0500000US40137","Stephens County, Oklahoma"
"20633","*****","0500000US40139","Texas County, Oklahoma"
"7347","*****","0500000US40141","Tillman County, Oklahoma"
"650291","*****","0500000US40143","Tulsa County, Oklahoma"
"80264","*****","0500000US40145","Wagoner County, Oklahoma"
"51995","*****","0500000US40147","Washington County, Oklahoma"
"11066","*****","0500000US40149","Washita County, Oklahoma"
"8914","*****","0500000US40151","Woods County, Oklahoma"
"20352","*****","0500000US40153","Woodward County, Oklahoma"
"16090","*****","0500000US41001","Baker County, Oregon"
"92168","*****","0500000US41003","Benton County, Oregon"
"415084","*****","0500000US41005","Clackamas County, Oregon"
"39656","*****","0500000US41007","Clatsop County, Oregon"
"52117","*****","0500000US41009","Columbia County, Oregon"
"64175","*****","0500000US41011","Coos County, Oregon"
"23733","*****","0500000US41013","Crook County, Oregon"
"22889","*****","0500000US41015","Curry County, Oregon"
"191749","*****","0500000US41017","Deschutes County, Oregon"
"110015","*****","0500000US41019","Douglas County, Oregon"
"1896","*****","0500000US41021","Gilliam County, Oregon"
"7174","*****","0500000US41023","Grant County, Oregon"
"7310","*****","0500000US41025","Harney County, Oregon"
"23270","*****","0500000US41027","Hood River County, Oregon"
"218781","*****","0500000US41029","Jackson County, Oregon"
"24048","*****","0500000US41031","Jefferson County, Oregon"
"87097","*****","0500000US41033","Josephine County, Oregon"
"67606","*****","0500000US41035","Klamath County, Oregon"
"7896","*****","0500000US41037","Lake County, Oregon"
"377749","*****","0500000US41039","Lane County, Oregon"
"49336","*****","0500000US41041","Lincoln County, Oregon"
"127216","*****","0500000US41043","Linn County, Oregon"
"30632","*****","0500000US41045","Malheur County, Oregon"
"343742","*****","0500000US41047","Marion County, Oregon"
"11425","*****","0500000US41049","Morrow County, Oregon"
"809869","*****","0500000US41051","Multnomah County, Oregon"
"84730","*****","0500000US41053","Polk County, Oregon"
"1686","122","0500000US41055","Sherman County, Oregon"
"26782","*****","0500000US41057","Tillamook County, Oregon"
"77319","*****","0500000US41059","Umatilla County, Oregon"
"26502","*****","0500000US41061","Union County, Oregon"
"7065","*****","0500000US41063","Wallowa County, Oregon"
"26274","*****","0500000US41065","Wasco County, Oregon"
"595761","*****","0500000US41067","Washington County, Oregon"
"1417","122","0500000US41069","Wheeler County, Oregon"
"106087","*****","0500000US41071","Yamhill County, Oregon"
"102627","*****","0500000US42001","Adams County, Pennsylvania"
"1218380","*****","0500000US42003","Allegheny County, Pennsylvania"
"65356","*****","0500000US42005","Armstrong County, Pennsylvania"
"164781","*****","0500000US42007","Beaver County, Pennsylvania"
"48154","*****","0500000US42009","Bedford County, Pennsylvania"
"419062","*****","0500000US42011","Berks County, Pennsylvania"
"122495","3","0500000US42013","Blair County, Pennsylvania"
"60721","*****","0500000US42015","Bradford County, Pennsylvania"
"627668","*****","0500000US42017","Bucks County, Pennsylvania"
"187798","*****","0500000US42019","Butler County, Pennsylvania"
"131611","68","0500000US42021","Cambria County, Pennsylvania"
"4512","*****","0500000US42023","Cameron County, Pennsylvania"
"63964","*****","0500000US42025","Carbon County, Pennsylvania"
"162264","*****","0500000US42027","Centre County, Pennsylvania"
"521980","*****","0500000US42029","Chester County, Pennsylvania"
"38633","*****","0500000US42031","Clarion County, Pennsylvania"
"79466","*****","0500000US42033","Clearfield County, Pennsylvania"
"38549","*****","0500000US42035","Clinton County, Pennsylvania"
"65390","*****","0500000US42037","Columbia County, Pennsylvania"
"85074","*****","0500000US42039","Crawford County, Pennsylvania"
"251487","*****","0500000US42041","Cumberland County, Pennsylvania"
"277071","*****","0500000US42043","Dauphin County, Pennsylvania"
"565328","*****","0500000US42045","Delaware County, Pennsylvania"
"30077","*****","0500000US42047","Elk County, Pennsylvania"
"272046","*****","0500000US42049","Erie County, Pennsylvania"
"130329","193","0500000US42051","Fayette County, Pennsylvania"
"7190","*****","0500000US42053","Forest County, Pennsylvania"
"154954","*****","0500000US42055","Franklin County, Pennsylvania"
"14492","*****","0500000US42057","Fulton County, Pennsylvania"
"36484","*****","0500000US42059","Greene County, Pennsylvania"
"45145","*****","0500000US42061","Huntingdon County, Pennsylvania"
"84463","*****","0500000US42063","Indiana County, Pennsylvania"
"43570","*****","0500000US42065","Jefferson County, Pennsylvania"
"24657","*****","0500000US42067","Juniata County, Pennsylvania"
"210162","*****","0500000US42069","Lackawanna County, Pennsylvania"
"543050","*****","0500000US42071","Lancaster County, Pennsylvania"
"86148","*****","0500000US42073","Lawrence County, Pennsylvania"
"140410","*****","0500000US42075","Lebanon County, Pennsylvania"
"367338","*****","0500000US42077","Lehigh County, Pennsylvania"
"317547","*****","0500000US42079","Luzerne County, Pennsylvania"
"114014","*****","0500000US42081","Lycoming County, Pennsylvania"
"41021","*****","0500000US42083","McKean County, Pennsylvania"
"110519","*****","0500000US42085","Mercer County, Pennsylvania"
"46179","*****","0500000US42087","Mifflin County, Pennsylvania"
"168824","*****","0500000US42089","Monroe County, Pennsylvania"
"827180","*****","0500000US42091","Montgomery County, Pennsylvania"
"18178","*****","0500000US42093","Montour County, Pennsylvania"
"304233","*****","0500000US42095","Northampton County, Pennsylvania"
"91234","*****","0500000US42097","Northumberland County, Pennsylvania"
"46133","*****","0500000US42099","Perry County, Pennsylvania"
"1581531","*****","0500000US42101","Philadelphia County, Pennsylvania"
"55660","*****","0500000US42103","Pike County, Pennsylvania"
"16685","*****","0500000US42105","Potter County, Pennsylvania"
"141935","*****","0500000US42107","Schuylkill County, Pennsylvania"
"40452","*****","0500000US42109","Snyder County, Pennsylvania"
"73844","68","0500000US42111","Somerset County, Pennsylvania"
"6038","*****","0500000US42113","Sullivan County, Pennsylvania"
"40604","*****","0500000US42115","Susquehanna County, Pennsylvania"
"40759","*****","0500000US42117","Tioga County, Pennsylvania"
"44831","*****","0500000US42119","Union County, Pennsylvania"
"51355","*****","0500000US42121","Venango County, Pennsylvania"
"39466","*****","0500000US42123","Warren County, Pennsylvania"
"207081","*****","0500000US42125","Washington County, Pennsylvania"
"51268","*****","0500000US42127","Wayne County, Pennsylvania"
"350722","193","0500000US42129","Westmoreland County, Pennsylvania"
"27078","*****","0500000US42131","Wyoming County, Pennsylvania"
"447628","*****","0500000US42133","York County, Pennsylvania"
"48645","*****","0500000US44001","Bristol County, Rhode Island"
"164122","*****","0500000US44003","Kent County, Rhode Island"
"82731","*****","0500000US44005","Newport County, Rhode Island"
"636161","*****","0500000US44007","Providence County, Rhode Island"
"126139","*****","0500000US44009","Washington County, Rhode Island"
"24582","*****","0500000US45001","Abbeville County, South Carolina"
"169947","*****","0500000US45003","Aiken County, South Carolina"
"8789","*****","0500000US45005","Allendale County, South Carolina"
"200183","*****","0500000US45007","Anderson County, South Carolina"
"14236","*****","0500000US45009","Bamberg County, South Carolina"
"21170","*****","0500000US45011","Barnwell County, South Carolina"
"189732","*****","0500000US45013","Beaufort County, South Carolina"
"222103","*****","0500000US45015","Berkeley County, South Carolina"
"14608","*****","0500000US45017","Calhoun County, South Carolina"
"407543","*****","0500000US45019","Charleston County, South Carolina"
"57110","*****","0500000US45021","Cherokee County, South Carolina"
"32260","*****","0500000US45023","Chester County, South Carolina"
"45833","*****","0500000US45025","Chesterfield County, South Carolina"
"33865","*****","0500000US45027","Clarendon County, South Carolina"
"37624","*****","0500000US45029","Colleton County, South Carolina"
"66858","*****","0500000US45031","Darlington County, South Carolina"
"30473","*****","0500000US45033","Dillon County, South Carolina"
"161309","*****","0500000US45035","Dorchester County, South Carolina"
"27021","*****","0500000US45037","Edgefield County, South Carolina"
"22406","*****","0500000US45039","Fairfield County, South Carolina"
"138237","*****","0500000US45041","Florence County, South Carolina"
"62150","242","0500000US45043","Georgetown County, South Carolina"
"516126","130","0500000US45045","Greenville County, South Carolina"
"70672","*****","0500000US45047","Greenwood County, South Carolina"
"19223","*****","0500000US45049","Hampton County, South Carolina"
"344186","242","0500000US45051","Horry County, South Carolina"
"29558","*****","0500000US45053","Jasper County, South Carolina"
"65926","*****","0500000US45055","Kershaw County, South Carolina"
"95378","*****","0500000US45057","Lancaster County, South Carolina"
"66990","130","0500000US45059","Laurens County, South Carolina"
"17144","*****","0500000US45061","Lee County, South Carolina"
"295033","*****","0500000US45063","Lexington County, South Carolina"
"9495","*****","0500000US45065","McCormick County, South Carolina"
"30954","*****","0500000US45067","Marion County, South Carolina"
"26376","*****","0500000US45069","Marlboro County, South Carolina"
"38329","*****","0500000US45071","Newberry County, South Carolina"
"78314","*****","0500000US45073","Oconee County, South Carolina"
"86953","*****","0500000US45075","Orangeburg County, South Carolina"
"125381","*****","0500000US45077","Pickens County, South Carolina"
"414660","*****","0500000US45079","Richland County, South Carolina"
"20292","*****","0500000US45081","Saluda County, South Carolina"
"313791","*****","0500000US45083","Spartanburg County, South Carolina"
"106675","*****","0500000US45085","Sumter County, South Carolina"
"27325","*****","0500000US45087","Union County, South Carolina"
